,mun_name,area,area_urban_percent,build_age_year,build_area_m2,build_rooms,build_type_com_ind_percent,build_type_mixed_percent,build_type_other_percent,build_type_res_MFH_percent,build_type_res_SFH_percent,cooling_days,dem_cool_kWh,dem_el_GWh,dem_heat_com_MWh,dem_heat_ind_MWh,dem_heat_res_MWh,electricity_price,employed_primary_percent,employed_secondary_percent,employed_tertiary_percent,employed_total,heat_fuel_air_percent,heat_fuel_electricity_percent,heat_fuel_gas_percent,heat_fuel_geo_percent,heat_fuel_oil_percent,heat_fuel_other_percent,heat_fuel_remoteheat_percent,heat_fuel_wood_percent,heat_type_boiler_percent,heat_type_electricity_percent,heat_type_heatexchanger_percent,heat_type_heatpump_percent,heat_type_other_percent,heat_type_oven_percent,heating_days,households_total,pop,pop_retired_percent,pop_working_percent,pop_young_percent,pot_el_PV_GWh,pot_el_wind_mps3,pot_en_bio_nonwood_TJ,pot_en_bio_wood_TJ,pot_he_wastewaterheat_MWh,sup_el_PV_kW,sup_el_biomass_kW,sup_el_gas_kW,sup_el_hydro_cont_kW,sup_el_hydro_div_kW,sup_el_hydro_drink_kW,sup_el_hydro_pump_kW,sup_el_hydro_store_kW,sup_el_waste_kW,sup_el_wastewater_kW,sup_el_wind_kW,vehicles_el_percent,vehicles_el_total
232,Boudry,1676,11.8,59.035118219749656,197.5213189312109,3.5170142700329308,0.4501408450704225,0.0574647887323943,0.0709859154929577,0.1746478873239436,0.2467605633802816,54.8733325958252,0.0,47.3,13009.8,7375.0,29312.8,28.1273,0.0168179391350774,0.3491724506139882,0.6340096102509343,3746.0,0.0625651720542231,0.0250260688216892,0.397288842544317,0.0260688216892596,0.3743482794577685,0.0052137643378519,0.0761209593326381,0.0333680917622523,0.7647657841140529,0.0244399185336048,0.0743380855397148,0.1109979633401222,0.005091649694501,0.020366598778004,206.639999389648,2733.0,6196,16.9,59.7,23.4,49.38,141.833622,8.63,42.92,0.0,5495.58,0.0,80.0,990.0,9440.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,74.0
233,Bougy-Villars,177,39.3,58.03709677419355,117.1651376146789,1.2731958762886595,0.3975535168195718,0.0489296636085626,0.0091743119266055,0.0978593272171253,0.4464831804281345,66.2407231437377,40634.2032,2.3,970.7,961.0,4229.6,31.63,0.4122807017543859,0.0,0.5877192982456141,114.0,0.0172413793103448,0.1494252873563218,0.028735632183908,0.0057471264367816,0.7126436781609196,0.0,0.028735632183908,0.057471264367816,0.6292682926829268,0.1170731707317073,0.024390243902439,0.1853658536585365,0.0,0.0439024390243902,187.912195751792,193.0,497,21.4,56.9,21.8,6.74,8955.69738,0.83,3.23,0.0,331.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,15.0
234,Boulens,342,5.0,54.44972067039106,158.54594594594596,1.5625,0.3978494623655914,0.0806451612903225,0.0,0.1612903225806451,0.3602150537634409,50.7634472548705,2138.019492,2.1,308.9,0.0,1732.6,28.4028,0.1764705882352941,0.3970588235294117,0.4264705882352941,68.0,0.0,0.1142857142857142,0.4095238095238095,0.0,0.2952380952380952,0.0095238095238095,0.0,0.1714285714285714,0.7435897435897436,0.1025641025641025,0.0,0.1025641025641025,0.0085470085470085,0.0427350427350427,207.98165913879,149.0,369,16.7,60.0,23.3,7.15,29856.86615,11.87,3.69,600.0,1026.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,8.0
235,Bourg-Saint-Pierre,8980,0.8,73.94478527607362,149.4,1.3865030674846626,0.2011494252873563,0.0344827586206896,0.0,0.1666666666666666,0.5977011494252874,0.40555556366841,0.0,2.4,924.2,0.0,2134.6,18.372,0.0145985401459854,0.0145985401459854,0.9708029197080292,137.0,0.0125,0.40625,0.0125,0.0125,0.25,0.0125,0.0,0.29375,0.253012048192771,0.3795180722891566,0.0,0.0542168674698795,0.0301204819277108,0.2831325301204819,330.501392364502,85.0,221,28.0,59.5,12.5,8.94,0.0,0.29,5.19,0.0,936.04,0.0,0.0,0.0,4080.0,264.0,0.0,43200.0,0.0,0.0,0.0,2.7,4.0
236,Bourg-en-Lavaux,2743,24.4,67.35676661264182,111.80711950599346,1.7919463087248322,0.3918722786647315,0.0943396226415094,0.0250362844702467,0.1531204644412191,0.3356313497822932,64.7222213745117,130637.6668,24.3,12120.7,4236.0,32613.4,29.1028,0.1742465753424657,0.0975342465753424,0.7282191780821918,1825.0,0.0243572395128552,0.2144790257104195,0.1833558863328822,0.0054127198917456,0.513531799729364,0.0074424898511502,0.0,0.0514208389715832,0.63003003003003,0.187987987987988,0.0,0.1453453453453453,0.0036036036036036,0.033033033033033,182.488886515299,2333.0,5367,20.8,59.8,19.4,51.93,68673.26034,16.1,18.37,4000.0,3043.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,120.0
237,Bournens,391,7.5,57.91091954022989,171.8131868131868,1.884297520661157,0.3114754098360656,0.0765027322404371,0.0109289617486338,0.1912568306010929,0.4098360655737705,61.7655094674931,0.0,1.8,363.6,0.0,2133.1,28.4028,0.3220338983050847,0.0677966101694915,0.6101694915254238,59.0,0.0097087378640776,0.2621359223300971,0.3980582524271844,0.029126213592233,0.2524271844660194,0.0,0.0,0.0485436893203883,0.5390625,0.2109375,0.0,0.2265625,0.0,0.0234375,190.691119993076,161.0,505,15.7,57.4,26.9,6.79,43515.06309,4.85,2.8,0.0,1518.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,14.0
238,Bourrignon,1355,2.4,61.502016129032256,195.4,1.4166666666666667,0.6642857142857143,0.075,0.0,0.05,0.2107142857142857,42.5777778625488,0.0,1.2,270.7,0.0,1219.9,22.541594,0.62,0.22,0.16,100.0,0.1170212765957446,0.0531914893617021,0.0106382978723404,0.0212765957446808,0.3617021276595745,0.0212765957446808,0.0106382978723404,0.4042553191489361,0.6274509803921569,0.0490196078431372,0.0098039215686274,0.2058823529411764,0.0196078431372549,0.088235294117647,220.744445800781,111.0,265,17.2,63.6,19.2,10.4,10370.36404,31.71,11.57,200.0,1724.02,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.0
239,Boussens,316,9.1,39.77707006369427,138.10263157894738,1.8597285067873304,0.4131578947368421,0.0526315789473684,0.0157894736842105,0.1421052631578947,0.3763157894736842,61.7085718751222,0.0,3.7,1233.7,0.0,5270.2,28.4028,0.1013513513513513,0.1081081081081081,0.7905405405405406,148.0,0.0149253731343283,0.1592039800995024,0.5920398009950248,0.0049751243781094,0.1840796019900497,0.0049751243781094,0.0,0.0398009950248756,0.7297297297297297,0.1351351351351351,0.0,0.1261261261261261,0.0,0.009009009009009,190.639350374539,364.0,1001,11.8,62.9,25.3,11.83,2158.324524,3.08,2.21,800.0,949.64,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,7.0
240,Bovernier,1307,4.0,58.5787037037037,58.340425531914896,1.4033816425120773,0.5682539682539682,0.0137566137566137,0.0,0.0878306878306878,0.3301587301587301,17.5333330899477,0.0,3.2,1056.0,0.0,4238.3,30.735067,0.2417582417582417,0.1318681318681318,0.6263736263736264,91.0,0.0,0.3284883720930232,0.0116279069767441,0.0,0.3023255813953488,0.0552325581395348,0.0,0.3023255813953488,0.2994791666666667,0.28125,0.0,0.203125,0.0026041666666666,0.2135416666666666,270.166668701172,404.0,916,16.1,62.8,21.1,7.89,1804.481701,1.11,7.16,0.0,454.83,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,1.3,8.0
241,Bowil,1468,5.2,68.2299880525687,136.1958041958042,1.630952380952381,0.5647873392680515,0.1592482690405539,0.0365974282888229,0.105835806132542,0.1335311572700296,42.4733329772949,0.0,6.6,1205.2,0.0,4410.5,22.541594,0.3324808184143222,0.2915601023017903,0.3759590792838874,391.0,0.0451127819548872,0.0325814536340852,0.0050125313283208,0.0025062656641604,0.3458646616541353,0.0050125313283208,0.025062656641604,0.5388471177944862,0.7635933806146572,0.0307328605200945,0.0236406619385342,0.1063829787234042,0.0070921985815602,0.0685579196217494,228.073336791992,585.0,1353,18.0,60.9,21.1,21.77,60306.16755,18.42,25.57,0.0,707.8,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,7.0
242,Boécourt,1235,8.6,52.47063492063492,140.70887918486173,1.3415977961432506,0.4629898403483309,0.0595065312046444,0.0145137880986937,0.0551523947750362,0.4078374455732946,61.6444447835286,0.0,7.0,809.4,11168.0,4930.8,22.541594,0.0963541666666666,0.7291666666666666,0.1744791666666666,384.0,0.2710526315789474,0.0657894736842105,0.0026315789473684,0.0421052631578947,0.4105263157894737,0.0078947368421052,0.0,0.2,0.5263157894736842,0.0605263157894736,0.0,0.3184210526315789,0.0105263157894736,0.0842105263157894,200.322224934896,373.0,947,19.0,58.7,22.3,16.53,13505.2492,10.74,15.4,0.0,1199.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,16.0
243,Braunau,917,5.1,54.428879310344826,181.04452690166977,1.4398625429553265,0.4835766423357664,0.1368613138686131,0.0054744525547445,0.0492700729927007,0.3248175182481752,47.0,0.0,4.6,905.4,0.0,4007.5,0.0,0.4,0.1054545454545454,0.4945454545454545,275.0,0.1196581196581196,0.0341880341880341,0.0,0.0299145299145299,0.4017094017094017,0.0,0.0213675213675213,0.3931623931623931,0.5563139931740614,0.0273037542662116,0.0170648464163822,0.3208191126279863,0.0034129692832764,0.0750853242320819,211.0,319.0,810,13.9,64.3,21.8,15.84,67872.98676,29.75,15.37,0.0,1617.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,19.0
244,Bregaglia,25142,0.9,75.10792151162791,131.94864479315265,1.5442846328538986,0.1362683438155136,0.0580013976240391,0.0020964360587002,0.1788958770090845,0.6247379454926625,2.82935321942639,0.0,14.0,4312.2,1997.0,17157.9,12.574,0.0994413407821229,0.3229050279329609,0.5776536312849162,895.0,0.0,0.4124031007751938,0.0031007751937984,0.0170542635658914,0.1372093023255814,0.003875968992248,0.0015503875968992,0.4248062015503876,0.1951951951951951,0.3716216216216216,0.0015015015015015,0.0773273273273273,0.0015015015015015,0.3528528528528528,316.026868450108,731.0,1567,26.8,56.4,16.8,46.15,0.0,2.68,38.69,900.0,1250.26,0.0,0.0,0.0,217974.0,558.0,218000.0,0.0,0.0,0.0,0.0,0.3,3.0
245,Breggia,2548,4.1,68.28109798471161,100.53196022727272,1.3190932868352223,0.2323369565217391,0.0129076086956521,0.0,0.1501358695652173,0.6046195652173914,50.8222217559814,441629.5908,6.2,1493.7,1111.0,15624.3,29.101,0.2052238805970149,0.1343283582089552,0.6604477611940298,268.0,0.0098146128680479,0.3053435114503817,0.0163576881134133,0.0,0.5158124318429662,0.0163576881134133,0.0054525627044711,0.1308615049073064,0.4532110091743119,0.2477064220183486,0.0045871559633027,0.1844036697247706,0.0045871559633027,0.1055045871559633,207.538889567057,885.0,1927,25.1,58.5,16.4,35.5,0.0,2.42,16.5,0.0,1648.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,33.0
246,Breil/Brigels,9658,2.3,74.73087121212122,107.54292084726868,1.8481012658227849,0.5077662721893491,0.0491863905325443,0.0159023668639053,0.1497781065088757,0.2773668639053254,19.123188364117,0.0,11.4,3997.0,528.0,19707.3,22.72,0.2082758620689655,0.2013793103448276,0.5903448275862069,725.0,0.0370662460567823,0.0780757097791798,0.0,0.0323343848580441,0.2634069400630915,0.0070977917981072,0.1056782334384858,0.4763406940063091,0.2940340909090909,0.0703125,0.0944602272727272,0.1626420454545454,0.0063920454545454,0.3721590909090909,279.344928907311,761.0,1716,24.9,57.0,18.1,71.02,1001.828413,36.96,32.63,1000.0,2864.81,0.0,0.0,0.0,5000.0,1002.0,0.0,349280.0,0.0,0.0,0.0,1.1,10.0
247,Breitenbach,680,19.2,47.22356281050391,172.01454064771977,2.1082926829268294,0.3521311475409836,0.04,0.000655737704918,0.1245901639344262,0.4826229508196721,58.1027339246198,0.0,22.8,9210.1,7819.0,21497.1,27.534025,0.0134907251264755,0.2878021360314783,0.698707138842046,1779.0,0.0515826494724501,0.0703399765533411,0.1113716295427901,0.0175849941383352,0.6740914419695193,0.0,0.0117233294255568,0.063305978898007,0.6765834932821497,0.0575815738963531,0.0095969289827255,0.2380038387715931,0.0,0.0182341650671785,200.091435123761,1640.0,4048,20.7,59.8,19.4,38.08,0.0,16.96,3.62,0.0,8385.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,42.0
248,Bremblens,291,12.2,47.02191235059761,270.50950570342206,1.5911949685534592,0.4144486692015209,0.0494296577946768,0.0076045627376425,0.155893536121673,0.3726235741444867,68.5383643590042,16253.74917,5.8,1058.6,1382.0,3022.5,28.4028,0.1111111111111111,0.5297157622739018,0.359173126614987,387.0,0.0064516129032258,0.1225806451612903,0.6064516129032258,0.0,0.2387096774193548,0.0193548387096774,0.0,0.0064516129032258,0.7398843930635838,0.1040462427745664,0.0,0.1271676300578034,0.0173410404624277,0.0115606936416184,179.820487988098,206.0,607,15.8,57.5,26.7,12.45,22991.34208,4.96,38.03,3900.0,686.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,8.1,37.0
249,Bremgarten (AG),1136,23.1,48.126441351888666,226.2820615261686,2.908687381103361,0.3921719109746738,0.0610130468150422,0.0372217958557175,0.1876438986953185,0.3219493476592479,69.3444442749023,278931.9933,60.5,22387.8,7644.0,46165.8,19.827549,0.0124721603563474,0.2371937639198218,0.7503340757238307,4490.0,0.0166919575113808,0.1001517450682852,0.0030349013657056,0.0068285280728376,0.4795144157814871,0.011380880121396,0.3361153262518968,0.0462822458270106,0.3995200959808038,0.0779844031193761,0.265746850629874,0.2375524895020996,0.0017996400719856,0.0173965206958608,191.522221883138,3696.0,8613,17.1,63.3,19.6,77.06,0.0,29.3,13.14,17000.0,7609.51,0.0,0.0,38000.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,119.0
250,Bremgarten bei Bern,190,45.7,51.4393115942029,108.023320377568,1.8672489082969432,0.3233041575492341,0.0273522975929978,0.0563457330415754,0.1301969365426696,0.462800875273523,64.7512886482239,51.069331,12.2,5756.3,0.0,25319.7,22.541594,0.0139318885448916,0.0386996904024767,0.9473684210526316,646.0,0.0279652844744455,0.1012536162005785,0.0829315332690453,0.0337512054001928,0.5969141755062681,0.0308582449373191,0.064609450337512,0.0617164898746383,0.6789568345323741,0.0944244604316546,0.060251798561151,0.1528776978417266,0.0026978417266187,0.0107913669064748,199.59280179876,1901.0,4340,24.8,54.2,21.0,30.5,0.0,5.59,1.8,0.0,2713.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,43.0
251,Brenzikofen,219,8.6,62.74117647058824,141.11764705882354,1.7320261437908495,0.4810996563573883,0.1099656357388316,0.0343642611683848,0.1477663230240549,0.2268041237113402,54.5608976733784,0.0,2.6,541.1,0.0,2547.2,22.541594,0.2727272727272727,0.0909090909090909,0.6363636363636364,88.0,0.0656934306569343,0.1167883211678832,0.0,0.0145985401459854,0.5036496350364964,0.0,0.0145985401459854,0.2846715328467153,0.6645161290322581,0.1032258064516129,0.0064516129032258,0.1870967741935484,0.0064516129032258,0.032258064516129,211.686545210489,224.0,477,20.3,61.6,18.1,7.03,3626.581963,6.56,5.17,0.0,709.69,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
252,Bretigny-sur-Morrens,287,10.9,47.20232558139535,194.4660633484163,2.638157894736842,0.3228699551569506,0.085201793721973,0.0089686098654708,0.2331838565022421,0.3497757847533632,54.1534264095352,2355.027841,5.1,888.0,387.0,4078.6,28.4028,0.0189393939393939,0.1325757575757575,0.8484848484848485,264.0,0.0,0.1407407407407407,0.3703703703703703,0.0222222222222222,0.4222222222222222,0.0,0.0,0.0444444444444444,0.7070063694267515,0.1210191082802547,0.0,0.1592356687898089,0.0,0.0127388535031847,200.294955891128,368.0,882,11.2,64.5,24.3,9.46,1091.355026,3.64,5.85,3700.0,172.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,12.0
253,Bretonnières,545,9.0,66.51315789473684,179.59235668789808,1.3977272727272727,0.4522292993630573,0.0636942675159235,0.0,0.1019108280254777,0.3821656050955414,51.3546511446978,1766.755343,1.3,258.4,0.0,1219.3,29.1028,0.4583333333333333,0.1875,0.3541666666666667,48.0,0.0352941176470588,0.1411764705882353,0.0,0.0235294117647058,0.4705882352941176,0.0,0.0,0.3294117647058823,0.5102040816326531,0.1122448979591836,0.0,0.1938775510204081,0.0,0.1836734693877551,203.253013009598,103.0,266,17.0,58.9,24.1,5.54,41787.37054,2.14,9.61,0.0,179.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.0
254,Bretzwil,733,4.7,64.4466911764706,188.84870848708488,1.3206106870229009,0.0588235294117647,0.1580882352941176,0.0036764705882352,0.1066176470588235,0.6727941176470589,45.9432845662038,0.0,2.9,874.3,0.0,4024.4,27.534025,0.3806451612903225,0.1225806451612903,0.4967741935483871,155.0,0.025735294117647,0.025735294117647,0.0,0.150735294117647,0.5772058823529411,0.0,0.0404411764705882,0.1801470588235294,0.75,0.025735294117647,0.0404411764705882,0.1764705882352941,0.0,0.0073529411764705,214.662085657352,296.0,755,20.8,58.4,20.7,10.72,6255.9894,18.02,12.61,500.0,1374.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.0
255,Brienz (BE),4807,4.5,67.62328023171615,112.06777493606138,1.8424836601307188,0.5409162717219589,0.0571879936808846,0.0180094786729857,0.176303317535545,0.2075829383886256,14.9051281354175,27633.89417,18.8,7492.8,1596.0,18646.3,26.9,0.0702560735390676,0.283650689428759,0.6460932370321734,1523.0,0.0274841437632135,0.0606060606060606,0.0035236081747709,0.0007047216349541,0.5229034531360113,0.0007047216349541,0.0162085976039464,0.3678646934460888,0.5759493670886076,0.0537974683544303,0.0139240506329113,0.1291139240506329,0.000632911392405,0.2265822784810126,278.441027127779,1473.0,3185,23.5,57.7,18.7,55.47,0.0,22.97,62.45,3300.0,1729.84,0.0,0.0,0.0,1250.0,116.0,0.0,13.0,0.0,0.0,0.0,2.0,36.0
256,Brienzwiler,1763,2.9,73.33920367534456,85.29126213592232,1.4745222929936306,0.5609418282548476,0.1038781163434903,0.0166204986149584,0.1288088642659279,0.1897506925207756,13.6266667701304,806.104686,2.9,739.0,0.0,3463.5,0.0,0.1703703703703703,0.2,0.6296296296296297,135.0,0.0236486486486486,0.0168918918918918,0.0,0.0033783783783783,0.4628378378378378,0.0,0.0,0.4932432432432432,0.5517241379310345,0.0156739811912225,0.0,0.0971786833855799,0.0,0.335423197492163,295.460003662109,245.0,492,25.2,60.3,14.6,10.18,0.0,2.41,20.43,400.0,1769.15,0.0,0.0,3584.0,12592.0,347.0,0.0,0.0,0.0,60.0,0.0,2.5,8.0
257,Brig-Glis,3766,11.7,48.32810236600676,297.6086746987952,3.849273910866299,0.1531531531531531,0.0738738738738738,0.0027027027027027,0.4117117117117117,0.3585585585585585,25.306667021662,0.0,76.4,56509.5,15530.0,75008.0,26.759007,0.0103569632981397,0.1486173956762192,0.841025641025641,9945.0,0.0112028301886792,0.0813679245283018,0.0359669811320754,0.0106132075471698,0.7553066037735849,0.0253537735849056,0.0129716981132075,0.0672169811320754,0.6847195357833655,0.0604448742746615,0.0077369439071566,0.230174081237911,0.0024177949709864,0.0145067698259187,265.446669006348,5874.0,13435,21.3,60.6,18.0,130.02,44.59229374,48.89,47.16,22100.0,9565.21,0.0,0.0,17880.0,540.0,500.0,0.0,0.0,0.0,280.0,0.0,2.1,148.0
258,Brione sopra Minusio,382,8.4,63.14252873563218,73.61011235955056,1.3557046979865772,0.3455964325529543,0.0033444816053511,0.0,0.1215161649944258,0.5295429208472687,58.3095498010936,0.0,2.7,846.1,0.0,8786.0,27.941334,0.0519480519480519,0.0909090909090909,0.8571428571428571,77.0,0.0285087719298245,0.4342105263157895,0.0109649122807017,0.0,0.3311403508771929,0.0,0.0153508771929824,0.1798245614035087,0.308231173380035,0.3450087565674256,0.0087565674255691,0.2276707530647986,0.0017513134851138,0.1085814360770578,186.822683960202,241.0,461,34.6,54.6,10.8,15.1,0.0,0.83,1.37,0.0,411.82,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,2.4,12.0
259,Brislach,942,8.6,44.262435677530014,159.67008547008547,1.3181019332161688,0.0323679727427597,0.0851788756388415,0.0068143100511073,0.1039182282793867,0.7717206132879046,65.2499980926514,99422.51899,7.0,1502.5,325.0,9279.0,27.534025,0.116991643454039,0.4233983286908078,0.4596100278551532,359.0,0.0204429301533219,0.0391822827938671,0.0017035775127768,0.2964224872231686,0.4531516183986371,0.0,0.120954003407155,0.0681431005110732,0.5178875638841567,0.0391822827938671,0.120954003407155,0.3168654173764906,0.0,0.0051107325383304,193.350002288818,670.0,1731,16.4,62.4,21.2,20.91,0.0,20.28,13.49,0.0,1453.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,16.0
260,Brissago,2379,7.6,64.59524929444967,100.43899144529492,2.15359477124183,0.3201616524472384,0.0300853165693758,0.0,0.2070049393803323,0.4427480916030534,67.7800010681152,918648.7228,16.3,9123.1,3725.0,31655.6,27.941334,0.0142067876874506,0.1404893449092344,0.8453038674033149,1267.0,0.01413982717989,0.3597800471327572,0.0408483896307934,0.0015710919088766,0.4461901021209741,0.0086410054988216,0.0031421838177533,0.1256873527101335,0.3842070338420703,0.3039150630391506,0.0026542800265428,0.172528201725282,0.0033178500331785,0.1333775713337757,182.146664428711,917.0,1664,37.8,51.9,10.3,43.6,0.0,4.45,5.65,0.0,1225.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,19.0
261,Brittnau,1367,11.9,55.54575786463298,132.933908045977,1.6562998405103668,0.4066037735849057,0.0669811320754717,0.0169811320754716,0.0990566037735849,0.410377358490566,65.3000001907349,26642.5,13.5,3883.9,685.0,21607.2,22.776266,0.2027397260273972,0.2575342465753424,0.5397260273972603,730.0,0.0213903743315508,0.0941176470588235,0.1893048128342246,0.0053475935828877,0.5411764705882353,0.0074866310160427,0.0096256684491978,0.1315508021390374,0.6043956043956044,0.0690737833594976,0.0070643642072213,0.2880690737833595,0.0015698587127158,0.0298273155416012,202.025001525879,1678.0,4052,17.4,61.7,20.9,49.59,0.0,13.09,25.76,0.0,4012.82,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,56.0
262,Broc,1003,9.0,54.285714285714285,171.49053356282272,2.5348837209302326,0.4820205479452055,0.0256849315068493,0.023972602739726,0.1498287671232876,0.3184931506849315,33.6444441477458,0.0,14.4,3659.2,16746.0,11544.8,23.330713,0.0185387131952017,0.4492911668484187,0.5321701199563795,917.0,0.081081081081081,0.0386100386100386,0.0212355212355212,0.0984555984555984,0.4845559845559845,0.0115830115830115,0.1872586872586872,0.0772200772200772,0.4707792207792208,0.0324675324675324,0.1574675324675324,0.310064935064935,0.0113636363636363,0.0178571428571428,231.777776082357,1207.0,2726,17.5,62.5,19.9,27.0,0.0,26.29,18.03,11000.0,1062.1,216.0,0.0,0.0,0.0,0.0,0.0,24375.0,0.0,0.0,0.0,1.4,22.0
263,Brot-Plamboz,1609,2.7,68.05400696864112,190.2210526315789,1.20863309352518,0.6036745406824147,0.1286089238845144,0.0498687664041994,0.0236220472440944,0.1942257217847769,22.8833336830139,0.0,2.0,259.8,0.0,500.3,24.730715,0.6115702479338843,0.2644628099173554,0.1239669421487603,121.0,0.0518518518518518,0.037037037037037,0.0,0.0148148148148148,0.2592592592592592,0.0074074074074074,0.0,0.6296296296296297,0.4577464788732394,0.0352112676056338,0.0,0.1126760563380281,0.0070422535211267,0.3873239436619718,255.708332061768,106.0,283,18.0,55.3,26.8,11.9,45491.62579,25.09,13.07,0.0,1257.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0
264,Brugg,825,49.8,60.15426022762227,219.62027278363297,2.727990525069088,0.2242569798859201,0.052836985890123,0.042329630741519,0.2050435304713299,0.4755328730111077,73.466667175293,581527.7421,92.5,50316.3,16581.0,75385.0,20.757334,0.0013092960016114,0.1576190955786081,0.8410716084197805,9929.0,0.0105820105820105,0.0638990638990639,0.4436304436304436,0.0036630036630036,0.4017094017094017,0.013024013024013,0.0358160358160358,0.0276760276760276,0.7876073161627473,0.0586039567002612,0.0324748040313549,0.1060097051138484,0.0029861888764464,0.0123180291153415,189.511113484701,5602.0,12932,21.1,60.8,18.1,104.89,0.0,22.52,28.76,0.0,5959.72,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,137.0
